pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,blue_p0_pos_x,blue_p0_pos_y,blue_p0_pos_z,blue_p0_vel_x,blue_p0_vel_y,blue_p0_vel_z,blue_p0_boost,blue_p1_pos_x,blue_p1_pos_y,blue_p1_pos_z,blue_p1_vel_x,blue_p1_vel_y,blue_p1_vel_z,blue_p1_boost,blue_p2_pos_x,blue_p2_pos_y,blue_p2_pos_z,blue_p2_vel_x,blue_p2_vel_y,blue_p2_vel_z,blue_p2_boost,orange_p0_pos_x,orange_p0_pos_y,orange_p0_pos_z,orange_p0_vel_x,orange_p0_vel_y,orange_p0_vel_z,orange_p0_boost,orange_p1_pos_x,orange_p1_pos_y,orange_p1_pos_z,orange_p1_vel_x,orange_p1_vel_y,orange_p1_vel_z,orange_p1_boost,orange_p2_pos_x,orange_p2_pos_y,orange_p2_pos_z,orange_p2_vel_x,orange_p2_vel_y,orange_p2_vel_z,orange_p2_boost,Target_Goal_Value
24.835707650561634,3473.511087398464,600.0,-762.554417769333,-241.07357556518764,75.9649248668336,-0.6142295006302654,1300.0,100.0,-368.0820939661259,-0.1352518397379754,25.32173558147207,46.767041736985725,1832.5295827618384,-1199.9999999999998,300.0,-2578.624064544674,-142.43509984245065,-0.05343276232565586,94.47527826822532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.287416963120357,-1300.0,100.00000000000003,-714.3103254383582,0.1352518397379754,-8.526512829121202e-13,45.5622070084092,-1839.1454490493566,1199.9999999999995,100.0,3286.009886997349,142.43509984245065,0.0,0.16539346355292572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.80674263278439,3425.011547176148,637.9256614767261,723.76428679469,1025.8665194411424,75.62270216433262,74.67180217084945,1298.985679494267,112.65245071685523,519.177416404759,-4.0570052029693215,25.27101456264667,58.120522941262585,1816.00033222387,-1271.2079608089944,299.5993875012084,299.1871767436146,-142.3773099054472,-1.6019100575485368,98.27550619723607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.42748483841855,-1298.985679494267,100.0,250.97391271656937,4.0570052029693215,0.0,42.77507773994479,-1776.5261332478062,1271.2079608089934,100.0,683.7516365619615,142.3773099054472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.54297677216064,3442.445206441667,675.50961202864,1797.0366531889142,-72.90348314814537,74.5991174898245,53.52736190524115,1295.94354105394,125.25421413473529,77.80990189017288,-8.110718323066521,25.119054700912145,57.84556064057099,1763.3594943639116,-1342.3581394621328,298.3991549085755,1184.6174806688748,-142.20398698845656,-3.1974026631883135,90.88969414597307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154.91394822291704,-1295.94354105394,100.0,-1343.5336542020443,8.110718323066521,0.0,39.10028776540529,-1807.1263333430784,1342.3581394621315,100.0,27.72419029071557,142.20398698845315,0.0,5.877273279980488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247.91590579243564,3539.441224839307,712.4132195528034,951.4024733741167,-1862.364664521574,72.90339336052398,195.6005271080953,1290.8760532417386,137.75480601432002,-919.8456364764571,-12.15784994884416,24.866464766467544,65.09645238987657,1806.7292464680884,-1413.3928006912597,296.40411050388195,1527.623642232105,-141.91527173546888,-4.7800860741222095,95.71202114226739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-229.20417270145168,-1290.8760532417386,100.0,-650.932966576615,12.15784994885098,0.0,48.39841822243176,-1755.1210838315242,1413.39280069126,100.0,115.01535968768394,141.91527173546206,0.0,13.961406322072138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353.5893482509356,3464.0692302703023,748.3039818497826,-684.4043498823811,807.4830043497263,70.55080828280154,305.07505300628793,1283.7873281031038,150.10414742211685,-522.4273350457429,-16.195116009419053,24.51425666616089,52.83417414121395,1827.2245683639335,-1484.2543029655726,293.6222466843694,-443.00395708311385,-141.5113984263087,-6.343619862789751,99.66164027754779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-231.351451445828,-1283.7873281031038,100.0,569.9484320722092,16.195116009419053,0.0,31.95134046719093,-1788.375258093123,1484.254302965573,100.0,-1206.5693227191764,141.5113984263087,0.0,1.6855650040382049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511.4322210694695,3461.186083262684,782.8585224747333,2214.6812002483725,-156.81680999396576,67.56255909255117,360.2426834193258,1274.68311782945,162.2527653529277,-341.1619253284317,-20.219240439389523,24.06384138966331,73.49948512613787,1768.0427783815005,-1554.8851452652136,290.0647079441981,-531.0754906959392,-140.99269478658584,-7.881740317411925,89.74460575750403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-350.8435248492125,-1274.68311782945,100.0,-921.23823183193,20.219240439389523,0.0,39.629951450432415,-1786.8451244051487,1554.8851452652132,100.0,225.73315594943665,140.99269478658584,0.0,7.382469199772612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566.9199752314192,3463.853945068764,815.7655043652642,523.7925644624607,-108.94357126017667,63.96556997130972,433.1818260530191,1263.5708100905122,174.15199092489132,474.4900207732127,-24.22695783719064,23.5170233568698,70.18206031032376,1763.4613890885337,-1625.2280137408366,285.7457462282107,-1786.1998847422137,-140.3595817216717,-9.388285535199543,91.87251630604686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-347.26342011097256,-1263.5708100905122,100.0,460.3548084561825,24.22695783719064,0.0,36.420913608229796,-1761.8821909997719,1625.2280137408356,100.0,-303.81652796031744,140.3595817216717,0.0,0.2917826901752463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672.7308722304018,3399.244755964469,846.7284349942377,1715.124659854655,-911.3652982349186,59.792249858861624,471.5290259102563,1250.4594220395747,185.75415435310703,-402.52513491913646,-28.215016114902483,22.875993189164916,72.06951694157318,1756.6282560264656,-1695.2258282213,280.6826638368593,913.7409518730431,-139.61257297523275,-10.857220107711214,92.2089528538341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-556.5804681142711,-1250.4594220395752,100.0,-296.2260416322789,28.215016114902483,0.0,22.088035668931198,-1709.942185610076,1695.2258282212986,100.0,-1180.4175748279545,139.61257297526345,0.0,15.981978235782861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781.0715066010657,3364.1328198714705,875.4683377730289,-1069.6124613699362,644.2301663718627,55.08020044808859,509.45456563397596,1235.359592996445,197.01277592075115,-943.3874212565718,-32.180179137076266,22.143318933521385,75.76209498992054,1649.3762682519002,-1764.8217885317367,274.89574411102785,2003.391609844698,-138.75227471228413,-12.282659299448255,82.47282660209218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-531.1193754434121,-1235.359592996445,100.0,926.1068258824139,32.18017913708309,0.0,14.83690927094419,-1778.6830510054249,1764.821788531737,100.0,332.8409168741359,138.75227471228754,0.0,9.372225606192124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906.3369906314182,3383.95523524541,901.7262656358475,274.9655486699447,-142.43253570406978,49.87187739300339,624.0490007814037,1218.2835758141077,207.88275218263206,528.7334745470076,-36.11922934680479,21.32193577458196,76.26918816984401,1665.9166508386465,-1833.9594205844196,268.40817017443305,-572.3525958443088,-137.77938502737697,-13.65889262285009,83.67840071882743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-626.1970954066389,-1218.2835758141077,100.0,1062.3915845303595,36.11922934680479,0.0,27.19429275976762,-1674.3503655748991,1833.9594205844191,100.0,-705.0557055466561,137.77938502737356,0.0,14.101772468484281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
